Clavage	N	Type	abundance	subject_id
True	10709	D right	31	IGHD3-22
True	10710	V	25	IGHV4-4
True	10710	D left	25	IGHD6-13
True	10710	D right	25	IGHD6-13
True	10710	J	25	IGHJ4
True	10711	V	20	IGHV3-48
True	10711	D left	20	IGHD2-21
True	10711	D right	20	IGHD2-21
True	10711	J	20	IGHJ6
True	10712	V	29	IGHV4-34
True	10712	D left	29	IGHD3-16
True	10712	D right	29	IGHD3-16
True	10712	J	29	IGHJ5
True	10713	V	11	IGHV3-23
True	10713	D left	11	IGHD3-22
True	10713	D right	11	IGHD3-22
True	10713	J	11	IGHJ4
False	10714	V	10	IGHV3-23
True	10714	D left	10	IGHD4-11
False	10714	D right	10	IGHD4-11
False	10714	J	10	IGHJ4
True	10715	V	21	IGHV3-66
True	10715	D left	21	IGHD4-23
True	10715	D right	21	IGHD4-23
True	10715	J	21	IGHJ2
True	10716	V	8	IGHV5-51
True	10716	D left	8	IGHD4-17
True	10716	D right	8	IGHD4-17
False	10716	J	8	IGHJ4
False	10717	V	11	IGHV3-11
True	10717	D left	11	IGHD5-24
True	10717	D right	11	IGHD5-24
True	10717	J	11	IGHJ4
False	10718	V	16	IGHV3-30-3
True	10718	D left	16	IGHD6-19
True	10718	D right	16	IGHD6-19
True	10718	J	16	IGHJ5
False	10719	V	6	IGHV1-69
True	10719	D left	6	IGHD3-22
True	10719	D right	6	IGHD3-22
False	10719	J	6	IGHJ4
False	10720	V	16	IGHV3-30
True	10720	D left	16	IGHD6-13
True	10720	D right	16	IGHD6-13
True	10720	J	16	IGHJ4
True	10721	V	34	IGHV3-30
True	10721	D left	34	IGHD1-7
True	10721	D right	34	IGHD1-7
True	10721	J	34	IGHJ4
False	10722	V	10	IGHV3-30
True	10722	D left	10	IGHD6-6
True	10722	D right	10	IGHD6-6
True	10722	J	10	IGHJ4
False	10723	V	22	IGHV3-23
True	10723	D left	22	IGHD6-19
True	10723	D right	22	IGHD6-19
True	10723	J	22	IGHJ6
False	10724	V	25	IGHV3-30
True	10724	D left	25	IGHD3-16
True	10724	D right	25	IGHD3-16
True	10724	J	25	IGHJ5
False	10725	V	45	IGHV3-15
True	10725	J	45	IGHJ6
False	10726	V	8	IGHV3-30
True	10726	D left	8	IGHD3-10
True	10726	D right	8	IGHD3-10
True	10726	J	8	IGHJ4
False	10727	V	8	IGHV4-39
True	10727	D left	8	IGHD2-15
True	10727	D right	8	IGHD2-15
True	10727	J	8	IGHJ5
True	10728	V	58	IGHV4-34
True	10728	D left	58	IGHD6-6
True	10728	D right	58	IGHD6-6
True	10728	J	58	IGHJ2
False	10729	V	18	IGHV1-18
True	10729	D left	18	IGHD1-26
True	10729	D right	18	IGHD1-26
True	10729	J	18	IGHJ4
True	10730	V	20	IGHV4-34
True	10730	D left	20	IGHD3-22
True	10730	D right	20	IGHD3-22
True	10730	J	20	IGHJ4
True	10731	V	34	IGHV3-30
True	10731	D left	34	IGHD2-2
True	10731	D right	34	IGHD2-2
True	10731	J	34	IGHJ4
False	10732	V	18	IGHV1-18
True	10732	D left	18	IGHD3-3
True	10732	D right	18	IGHD3-3
True	10732	J	18	IGHJ6
False	10733	V	10	IGHV3-11
True	10733	D left	10	IGHD5-5
True	10733	D right	10	IGHD5-5
True	10733	J	10	IGHJ4
True	10734	V	12	IGHV1-24
True	10734	D left	12	IGHD6-13
True	10734	D right	12	IGHD6-13
True	10734	J	12	IGHJ4
True	10735	V	16	IGHV3-11
True	10735	D left	16	IGHD3-16
True	10735	D right	16	IGHD3-16
True	10735	J	16	IGHJ4
True	10736	V	15	IGHV3-48
True	10736	D left	15	IGHD2-21
True	10736	D right	15	IGHD2-21
True	10736	J	15	IGHJ4
True	10737	V	10	IGHV3-23
True	10737	D left	10	IGHD3-16
True	10737	D right	10	IGHD3-16
True	10737	J	10	IGHJ4
True	10738	V	16	IGHV4-39
True	10738	D left	16	IGHD6-19
False	10738	D right	16	IGHD6-19
True	10738	J	16	IGHJ4
True	10739	V	13	IGHV3-7
True	10739	D left	13	IGHD5-5
True	10739	D right	13	IGHD5-5
True	10739	J	13	IGHJ6
True	10740	V	8	IGHV3-48
True	10740	D left	8	IGHD3-10
True	10740	D right	8	IGHD3-10
True	10740	J	8	IGHJ4
True	10741	V	27	IGHV2-70
True	10741	D left	27	IGHD1-26
True	10741	D right	27	IGHD1-26
True	10741	J	27	IGHJ4
False	10742	V	8	IGHV3-15
True	10742	D left	8	IGHD3-22
True	10742	D right	8	IGHD3-22
True	10742	J	8	IGHJ4
True	10743	V	15	IGHV3-30-3
True	10743	D left	15	IGHD3-10
True	10743	D right	15	IGHD3-10
True	10743	J	15	IGHJ5
True	10744	V	20	IGHV5-51
False	10744	D left	20	IGHD1-1
True	10744	D right	20	IGHD1-1
True	10744	J	20	IGHJ4
True	10745	V	20	IGHV4-34
False	10745	D left	20	IGHD3-22
True	10745	D right	20	IGHD3-22
True	10745	J	20	IGHJ4
True	10746	V	16	IGHV3-49
True	10746	D left	16	IGHD6-13
False	10746	D right	16	IGHD6-13
True	10746	J	16	IGHJ5
True	10747	V	7	IGHV3-23
True	10747	D left	7	IGHD3-16
True	10747	D right	7	IGHD3-16
True	10747	J	7	IGHJ6
True	10748	V	9	IGHV3-23
True	10748	D left	9	IGHD2-15
False	10748	D right	9	IGHD2-15
True	10748	J	9	IGHJ4
True	10749	V	8	IGHV3-23
True	10749	D left	8	IGHD3-16
True	10749	D right	8	IGHD3-16
True	10749	J	8	IGHJ4
True	10750	V	18	IGHV3-53
True	10750	D left	18	IGHD1-26
True	10750	D right	18	IGHD1-26
True	10750	J	18	IGHJ6
True	10751	V	12	IGHV3-21
True	10751	D left	12	IGHD6-19
True	10751	D right	12	IGHD6-19
True	10751	J	12	IGHJ4
False	10752	V	29	IGHV4-34
True	10752	D left	29	IGHD3-16
True	10752	D right	29	IGHD3-16
True	10752	J	29	IGHJ4
True	10753	V	7	IGHV3-23
True	10753	D left	7	IGHD6-19
True	10753	D right	7	IGHD6-19
True	10753	J	7	IGHJ4
False	10754	V	20	IGHV4-34
True	10754	D left	20	IGHD6-19
True	10754	D right	20	IGHD6-19
True	10754	J	20	IGHJ4
False	10755	V	12	IGHV3-43
True	10755	D left	12	IGHD1-26
True	10755	D right	12	IGHD1-26
True	10755	J	12	IGHJ6
False	10756	V	7	IGHV3-21
True	10756	D left	7	IGHD2-2
True	10756	D right	7	IGHD2-2
True	10756	J	7	IGHJ4
True	10757	V	13	IGHV4-39
True	10757	D left	13	IGHD4-17
False	10757	D right	13	IGHD4-17
True	10757	J	13	IGHJ4
False	10758	V	10	IGHV3-30
True	10758	D left	10	IGHD6-6
True	10758	D right	10	IGHD6-6
True	10758	J	10	IGHJ6
True	10759	V	11	IGHV3-48
True	10759	D left	11	IGHD1-1
True	10759	D right	11	IGHD1-1
True	10759	J	11	IGHJ4
True	10760	V	22	IGHV1-2
False	10760	D left	22	IGHD3-10
True	10760	D right	22	IGHD3-10
True	10760	J	22	IGHJ6
False	10761	V	9	IGHV3-7
True	10761	D left	9	IGHD4-17
False	10761	D right	9	IGHD4-17
False	10761	J	9	IGHJ4
False	10762	V	35	IGHV1-69
False	10762	D left	35	IGHD5-5
True	10762	D right	35	IGHD5-5
True	10762	J	35	IGHJ6
True	10763	V	25	IGHV4-34
True	10763	D left	25	IGHD6-6
True	10763	D right	25	IGHD6-6
True	10763	J	25	IGHJ4
True	10764	V	13	IGHV4-59
True	10764	D left	13	IGHD2-2
True	10764	D right	13	IGHD2-2
True	10764	J	13	IGHJ4
True	10765	V	12	IGHV3-53
True	10765	D left	12	IGHD1-26
True	10765	D right	12	IGHD1-26
False	10765	J	12	IGHJ4
False	10766	V	13	IGHV1-2
True	10766	D left	13	IGHD3-22
True	10766	D right	13	IGHD3-22
True	10766	J	13	IGHJ4
False	10767	V	16	IGHV3-21
False	10767	D left	16	IGHD3-3
True	10767	D right	16	IGHD3-3
True	10767	J	16	IGHJ4
True	10768	V	18	IGHV4-39
True	10768	D left	18	IGHD3-22
False	10768	D right	18	IGHD3-22
True	10768	J	18	IGHJ4
True	10769	V	15	IGHV3-72
True	10769	D left	15	IGHD6-19
True	10769	D right	15	IGHD6-19
False	10769	J	15	IGHJ5
False	10770	V	24	IGHV4-59
False	10770	D left	24	IGHD3-9
True	10770	D right	24	IGHD3-9
True	10770	J	24	IGHJ6
True	10771	V	24	IGHV1-69
True	10771	D left	24	IGHD1-14
False	10771	D right	24	IGHD1-14
True	10771	J	24	IGHJ6
True	10772	V	21	IGHV6-1
True	10772	D left	21	IGHD3-3
False	10772	D right	21	IGHD3-3
True	10772	J	21	IGHJ4
True	10773	V	18	IGHV3-15
False	10773	D left	18	IGHD6-19
True	10773	D right	18	IGHD6-19
True	10773	J	18	IGHJ6
True	10774	V	6	IGHV1-3
True	10774	D left	6	IGHD3-3
True	10774	D right	6	IGHD3-3
True	10774	J	6	IGHJ6
False	10775	V	17	IGHV3-21
True	10775	D left	17	IGHD2-15
False	10775	D right	17	IGHD2-15
True	10775	J	17	IGHJ5
True	10776	V	14	IGHV1-24
True	10776	D left	14	IGHD1-26
True	10776	D right	14	IGHD1-26
True	10776	J	14	IGHJ4
True	10777	V	15	IGHV3-23
True	10777	D left	15	IGHD4-17
False	10777	D right	15	IGHD4-17
True	10777	J	15	IGHJ5
True	10778	V	7	IGHV3-66
False	10778	D left	7	IGHD3-3
True	10778	D right	7	IGHD3-3
True	10778	J	7	IGHJ4
False	10779	V	11	IGHV3-33
True	10779	D left	11	IGHD1-20
True	10779	D right	11	IGHD1-20
False	10779	J	11	IGHJ4
True	10780	V	5	IGHV4-31
True	10780	D left	5	IGHD4-17
False	10780	D right	5	IGHD4-17
True	10780	J	5	IGHJ2
False	10781	V	15	IGHV3-7
True	10781	D left	15	IGHD6-19
True	10781	D right	15	IGHD6-19
True	10781	J	15	IGHJ5
True	10782	V	14	IGHV3-43
True	10782	J	14	IGHJ5
True	10783	V	25	IGHV1-2
True	10783	D left	25	IGHD6-6
True	10783	D right	25	IGHD6-6
True	10783	J	25	IGHJ2
False	10784	V	9	IGHV3-74
True	10784	D left	9	IGHD5-5
True	10784	D right	9	IGHD5-5
True	10784	J	9	IGHJ4
True	10785	V	16	IGHV3-15
True	10785	D left	16	IGHD1-26
True	10785	D right	16	IGHD1-26
True	10785	J	16	IGHJ5
True	10786	V	7	IGHV3-23
True	10786	D left	7	IGHD2-2
True	10786	D right	7	IGHD2-2
True	10786	J	7	IGHJ6
False	10787	V	11	IGHV3-43
True	10787	D left	11	IGHD2-15
True	10787	D right	11	IGHD2-15
True	10787	J	11	IGHJ4
True	10788	V	10	IGHV5-51
True	10788	D left	10	IGHD6-13
True	10788	D right	10	IGHD6-13
True	10788	J	10	IGHJ5
False	10789	V	11	IGHV3-43
True	10789	D left	11	IGHD1-7
False	10789	D right	11	IGHD1-7
True	10789	J	11	IGHJ6
False	10790	V	16	IGHV3-48
True	10790	D left	16	IGHD3-3
True	10790	D right	16	IGHD3-3
True	10790	J	16	IGHJ6
False	10791	V	13	IGHV4-b
True	10791	D left	13	IGHD2-21
True	10791	D right	13	IGHD2-21
True	10791	J	13	IGHJ6
True	10792	V	17	IGHV3-23
True	10792	D left	17	IGHD2-2
True	10792	D right	17	IGHD2-2
True	10792	J	17	IGHJ6
False	10793	V	24	IGHV3-23
True	10793	D left	24	IGHD3-10
True	10793	D right	24	IGHD3-10
True	10793	J	24	IGHJ4
True	10794	V	30	IGHV1-18
True	10794	D left	30	IGHD1-26
True	10794	D right	30	IGHD1-26
False	10794	J	30	IGHJ4
True	10795	V	11	IGHV1-24
True	10795	D left	11	IGHD3-3
True	10795	D right	11	IGHD3-3
True	10795	J	11	IGHJ6
True	10796	V	19	IGHV3-43D
True	10796	D left	19	IGHD4-11
True	10796	D right	19	IGHD4-11
True	10796	J	19	IGHJ6
True	10797	V	14	IGHV1-69
True	10797	D left	14	IGHD3-10
True	10797	D right	14	IGHD3-10
True	10797	J	14	IGHJ6
False	10798	V	28	IGHV4-b
True	10798	D left	28	IGHD6-13
True	10798	D right	28	IGHD6-13
False	10798	J	28	IGHJ4
True	10799	V	16	IGHV4-30-4
True	10799	D left	16	IGHD3-16
True	10799	D right	16	IGHD3-16
True	10799	J	16	IGHJ5
True	10800	V	19	IGHV3-9
True	10800	D left	19	IGHD4-17
False	10800	D right	19	IGHD4-17
False	10800	J	19	IGHJ4
True	10801	V	15	IGHV3-20
True	10801	D left	15	IGHD3-10
True	10801	D right	15	IGHD3-10
True	10801	J	15	IGHJ6
True	10802	V	7	IGHV3-23
True	10802	D left	7	IGHD3-22
True	10802	D right	7	IGHD3-22
True	10802	J	7	IGHJ4
True	10803	V	7	IGHV4-34
True	10803	D left	7	IGHD2-2
True	10803	D right	7	IGHD2-2
True	10803	J	7	IGHJ6
False	10804	V	29	IGHV4-4
True	10804	D left	29	IGHD2-2
True	10804	D right	29	IGHD2-2
True	10804	J	29	IGHJ5
True	10805	V	50	IGHV5-51
True	10805	D left	50	IGHD3-16
True	10805	D right	50	IGHD3-16
True	10805	J	50	IGHJ2
True	10806	V	18	IGHV4-34
True	10806	D left	18	IGHD3-10
True	10806	D right	18	IGHD3-10
True	10806	J	18	IGHJ6
True	10807	V	15	IGHV4-34
False	10807	D left	15	IGHD3-10
True	10807	D right	15	IGHD3-10
True	10807	J	15	IGHJ4
True	10808	V	8	IGHV3-23
True	10808	D left	8	IGHD2-15
True	10808	D right	8	IGHD2-15
True	10808	J	8	IGHJ4
True	10809	V	21	IGHV3-64
True	10809	D left	21	IGHD2-21
True	10809	D right	21	IGHD2-21
True	10809	J	21	IGHJ1
True	10810	V	14	IGHV4-39
False	10810	J	14	IGHJ6
False	10811	V	24	IGHV4-39
True	10811	D left	24	IGHD3-3
True	10811	D right	24	IGHD3-3
True	10811	J	24	IGHJ5
True	10812	V	11	IGHV3-53
True	10812	D left	11	IGHD5-12
True	10812	D right	11	IGHD5-12
False	10812	J	11	IGHJ4
True	10813	V	20	IGHV1-69
True	10813	D left	20	IGHD3-9
True	10813	D right	20	IGHD3-9
True	10813	J	20	IGHJ5
True	10814	V	29	IGHV1-69
True	10814	D left	29	IGHD1-20
False	10814	D right	29	IGHD1-20
True	10814	J	29	IGHJ6
True	10815	V	7	IGHV5-51
True	10815	D left	7	IGHD6-19
False	10815	D right	7	IGHD6-19
True	10815	J	7	IGHJ4
True	10816	V	10	IGHV3-23
True	10816	D left	10	IGHD3-22
True	10816	D right	10	IGHD3-22
True	10816	J	10	IGHJ4
True	10817	V	25	IGHV4-39
True	10817	D left	25	IGHD4-17
True	10817	D right	25	IGHD4-17
True	10817	J	25	IGHJ5
True	10818	V	13	IGHV1-18
True	10818	D left	13	IGHD6-19
False	10818	D right	13	IGHD6-19
False	10818	J	13	IGHJ4
False	10819	V	9	IGHV3-74
True	10819	D left	9	IGHD3-22
True	10819	D right	9	IGHD3-22
True	10819	J	9	IGHJ4
False	10820	V	15	IGHV3-23
True	10820	D left	15	IGHD5-12
True	10820	D right	15	IGHD5-12
True	10820	J	15	IGHJ5
True	10821	V	13	IGHV3-21
True	10821	D left	13	IGHD6-19
True	10821	D right	13	IGHD6-19
True	10821	J	13	IGHJ4
False	10822	V	15	IGHV3-30
True	10822	D left	15	IGHD3-16
True	10822	D right	15	IGHD3-16
True	10822	J	15	IGHJ6
False	10823	V	30	IGHV4-34
True	10823	D left	30	IGHD1-26
False	10823	D right	30	IGHD1-26
True	10823	J	30	IGHJ4
True	10824	V	26	IGHV4-30-2
True	10824	D left	26	IGHD1-7
True	10824	D right	26	IGHD1-7
True	10824	J	26	IGHJ4
False	10825	V	8	IGHV3-53
True	10825	D left	8	IGHD5-5
False	10825	D right	8	IGHD5-5
True	10825	J	8	IGHJ5
False	10826	V	22	IGHV3-48
True	10826	D left	22	IGHD6-19
True	10826	D right	22	IGHD6-19
True	10826	J	22	IGHJ4
False	10827	V	9	IGHV3-23
True	10827	D left	9	IGHD3-9
True	10827	D right	9	IGHD3-9
True	10827	J	9	IGHJ5
False	10828	V	19	IGHV3-30
True	10828	D left	19	IGHD3-10
True	10828	D right	19	IGHD3-10
True	10828	J	19	IGHJ4
False	10829	V	7	IGHV3-30
True	10829	D left	7	IGHD6-19
True	10829	D right	7	IGHD6-19
True	10829	J	7	IGHJ6
False	10830	V	20	IGHV4-39
True	10830	D left	20	IGHD2-21
True	10830	D right	20	IGHD2-21
True	10830	J	20	IGHJ2
True	10831	V	14	IGHV4-39
True	10831	D left	14	IGHD3-3
True	10831	D right	14	IGHD3-3
True	10831	J	14	IGHJ4
False	10832	V	33	IGHV3-66
True	10832	D left	33	IGHD6-6
False	10832	D right	33	IGHD6-6
True	10832	J	33	IGHJ6
True	10833	V	24	IGHV3-21
False	10833	D left	24	IGHD6-19
True	10833	D right	24	IGHD6-19
True	10833	J	24	IGHJ5
True	10834	V	10	IGHV4-39
True	10834	D left	10	IGHD2-21
True	10834	D right	10	IGHD2-21
True	10834	J	10	IGHJ4
True	10835	V	6	IGHV1-2
True	10835	D left	6	IGHD2-2
True	10835	D right	6	IGHD2-2
True	10835	J	6	IGHJ5
False	10836	V	19	IGHV3-30
True	10836	D left	19	IGHD6-13
True	10836	D right	19	IGHD6-13
True	10836	J	19	IGHJ6
False	10837	V	10	IGHV3-66
True	10837	D left	10	IGHD6-19
True	10837	D right	10	IGHD6-19
True	10837	J	10	IGHJ6
True	10838	V	15	IGHV3-7
True	10838	D left	15	IGHD4-17
False	10838	D right	15	IGHD4-17
True	10838	J	15	IGHJ4
True	10839	V	11	IGHV5-51
True	10839	D left	11	IGHD4-17
True	10839	D right	11	IGHD4-17
True	10839	J	11	IGHJ4
True	10840	V	8	IGHV1-18
True	10840	D left	8	IGHD4-23
True	10840	D right	8	IGHD4-23
True	10840	J	8	IGHJ4
False	10841	V	15	IGHV4-34
True	10841	D left	15	IGHD3-16
True	10841	D right	15	IGHD3-16
False	10841	J	15	IGHJ4
False	10842	V	16	IGHV3-48
True	10842	D left	16	IGHD6-6
True	10842	D right	16	IGHD6-6
True	10842	J	16	IGHJ6
True	10843	V	12	IGHV1-3
True	10843	D left	12	IGHD3-16
True	10843	D right	12	IGHD3-16
True	10843	J	12	IGHJ6
True	10844	V	8	IGHV3-11
True	10844	D left	8	IGHD2-21
True	10844	D right	8	IGHD2-21
True	10844	J	8	IGHJ4
False	10845	V	9	IGHV6-1
True	10845	D left	9	IGHD2-15
True	10845	D right	9	IGHD2-15
True	10845	J	9	IGHJ6
True	10846	V	25	IGHV3-48
True	10846	D left	25	IGHD6-19
True	10846	D right	25	IGHD6-19
True	10846	J	25	IGHJ4
False	10847	V	37	IGHV4-39
True	10847	D left	37	IGHD3-22
True	10847	D right	37	IGHD3-22
True	10847	J	37	IGHJ4
True	10848	V	15	IGHV3-23
True	10848	J	15	IGHJ2
True	10849	V	46	IGHV3-15
True	10849	D left	46	IGHD3-22
True	10849	D right	46	IGHD3-22
True	10849	J	46	IGHJ5
False	10850	V	5	IGHV3-21
True	10850	D left	5	IGHD6-13
True	10850	D right	5	IGHD6-13
True	10850	J	5	IGHJ6
True	10851	V	8	IGHV3-73
True	10851	D left	8	IGHD5-24
True	10851	D right	8	IGHD5-24
True	10851	J	8	IGHJ6
True	10852	V	29	IGHV1-2
True	10852	D left	29	IGHD2-8
True	10852	D right	29	IGHD2-8
False	10852	J	29	IGHJ4
True	10853	V	7	IGHV3-21
True	10853	D left	7	IGHD3-22
True	10853	D right	7	IGHD3-22
True	10853	J	7	IGHJ5
True	10854	V	27	IGHV4-39
True	10854	D left	27	IGHD2-15
True	10854	D right	27	IGHD2-15
True	10854	J	27	IGHJ4
True	10855	V	9	IGHV4-39
True	10855	D left	9	IGHD6-19
True	10855	D right	9	IGHD6-19
True	10855	J	9	IGHJ6
False	10856	V	26	IGHV4-39
True	10856	D left	26	IGHD3-3
True	10856	D right	26	IGHD3-3
False	10856	J	26	IGHJ5
False	10857	V	34	IGHV1-2
True	10857	D left	34	IGHD2-2
True	10857	D right	34	IGHD2-2
True	10857	J	34	IGHJ6
False	10858	V	15	IGHV1-69
True	10858	D left	15	IGHD3-22
True	10858	D right	15	IGHD3-22
True	10858	J	15	IGHJ4
False	10859	V	11	IGHV5-a
True	10859	D left	11	IGHD2-15
True	10859	D right	11	IGHD2-15
True	10859	J	11	IGHJ5
False	10860	V	19	IGHV3-21
True	10860	D left	19	IGHD2-15
True	10860	D right	19	IGHD2-15
False	10860	J	19	IGHJ6
False	10861	V	18	IGHV1-69
True	10861	D left	18	IGHD5-24
True	10861	D right	18	IGHD5-24
False	10862	V	7	IGHV3-30-3
True	10862	D left	7	IGHD2-15
True	10862	D right	7	IGHD2-15
True	10862	J	7	IGHJ4
False	10863	V	16	IGHV3-53
True	10863	D left	16	IGHD4-17
False	10863	D right	16	IGHD4-17
False	10863	J	16	IGHJ4
False	10864	V	20	IGHV3-30
False	10864	D left	20	IGHD3-9
True	10864	D right	20	IGHD3-9
True	10864	J	20	IGHJ4
True	10865	V	13	IGHV3-15
True	10865	D left	13	IGHD2-21
True	10865	D right	13	IGHD2-21
True	10865	J	13	IGHJ4
False	10866	V	28	IGHV7-4-1
True	10866	D left	28	IGHD3/OR15-3b
True	10866	D right	28	IGHD3/OR15-3b
True	10866	J	28	IGHJ4
False	10867	V	17	IGHV4-34
True	10867	D left	17	IGHD3-10
True	10867	D right	17	IGHD3-10
False	10867	J	17	IGHJ1
False	10868	V	18	IGHV3-48
True	10868	D left	18	IGHD6-6
False	10868	D right	18	IGHD6-6
True	10868	J	18	IGHJ5
False	10869	V	16	IGHV3-30
True	10869	D left	16	IGHD6-13
False	10869	D right	16	IGHD6-13
True	10869	J	16	IGHJ1
True	10870	V	6	IGHV3-48
True	10870	D left	6	IGHD3-16
True	10870	D right	6	IGHD3-16
True	10870	J	6	IGHJ4
True	10871	V	6	IGHV5-51
True	10871	D left	6	IGHD3-10
True	10871	D right	6	IGHD3-10
True	10871	J	6	IGHJ6
False	10872	V	12	IGHV3-30
True	10872	D left	12	IGHD2-15
True	10872	D right	12	IGHD2-15
True	10872	J	12	IGHJ5
True	10873	V	37	IGHV4-34
False	10873	D left	37	IGHD3-3
True	10873	D right	37	IGHD3-3
True	10873	J	37	IGHJ6
True	10874	V	14	IGHV1-8
True	10874	D left	14	IGHD3-16
True	10874	D right	14	IGHD3-16
True	10874	J	14	IGHJ2
False	10875	V	7	IGHV4-30-4
False	10875	D left	7	IGHD3-3
True	10875	D right	7	IGHD3-3
True	10875	J	7	IGHJ5
False	10876	V	14	IGHV6-1
True	10876	D left	14	IGHD5-5
True	10876	D right	14	IGHD5-5
False	10876	J	14	IGHJ4
False	10877	V	45	IGHV4-34
True	10877	D left	45	IGHD3-3
True	10877	D right	45	IGHD3-3
True	10877	J	45	IGHJ6
True	10878	V	6	IGHV3-30
True	10878	D left	6	IGHD3-3
True	10878	D right	6	IGHD3-3
True	10878	J	6	IGHJ4
True	10879	V	8	IGHV3-9
True	10879	D left	8	IGHD6-19
True	10879	D right	8	IGHD6-19
True	10879	J	8	IGHJ4
False	10880	V	21	IGHV4-34
True	10880	D left	21	IGHD6-6
False	10880	D right	21	IGHD6-6
True	10880	J	21	IGHJ5
True	10881	V	23	IGHV1-46
True	10881	D left	23	IGHD3-10
True	10881	D right	23	IGHD3-10
True	10881	J	23	IGHJ5
True	10882	V	14	IGHV3-48
True	10882	D left	14	IGHD3-10
True	10882	D right	14	IGHD3-10
True	10882	J	14	IGHJ4
False	10883	V	9	IGHV3-7
True	10883	D left	9	IGHD5/OR15-5b
True	10883	D right	9	IGHD5/OR15-5b
True	10883	J	9	IGHJ5
True	10884	V	50	IGHV4-b
True	10884	D left	50	IGHD1-26
True	10884	D right	50	IGHD1-26
True	10884	J	50	IGHJ4
True	10885	V	44	IGHV4-34
True	10885	J	44	IGHJ3
False	10886	V	7	IGHV4-34
True	10886	D left	7	IGHD1-20
True	10886	D right	7	IGHD1-20
True	10886	J	7	IGHJ1
True	10887	V	31	IGHV1-69
False	10887	D left	31	IGHD6-6
True	10887	D right	31	IGHD6-6
True	10887	J	31	IGHJ6
True	10888	V	34	IGHV4-39
True	10888	D left	34	IGHD3-10
True	10888	D right	34	IGHD3-10
True	10888	J	34	IGHJ1
False	10889	V	8	IGHV3-23
True	10889	D left	8	IGHD2-21
True	10889	D right	8	IGHD2-21
True	10889	J	8	IGHJ4
True	10890	V	7	IGHV3-23
True	10890	D left	7	IGHD3-22
True	10890	D right	7	IGHD3-22
True	10890	J	7	IGHJ6
True	10891	V	26	IGHV4-34
True	10891	D left	26	IGHD1-26
True	10891	D right	26	IGHD1-26
True	10891	J	26	IGHJ4
True	10892	V	13	IGHV3-30
True	10892	D left	13	IGHD3-22
True	10892	D right	13	IGHD3-22
True	10892	J	13	IGHJ5
True	10893	V	7	IGHV4-34
True	10893	D left	7	IGHD2-15
True	10893	D right	7	IGHD2-15
True	10893	J	7	IGHJ6
False	10894	V	9	IGHV5-51
False	10894	D left	9	IGHD3-22
True	10894	D right	9	IGHD3-22
False	10894	J	9	IGHJ4
True	10895	V	22	IGHV5-51
True	10895	D left	22	IGHD3-10
True	10895	D right	22	IGHD3-10
True	10895	J	22	IGHJ4
True	10896	V	23	IGHV4-39
True	10896	D left	23	IGHD1-26
False	10896	D right	23	IGHD1-26
True	10896	J	23	IGHJ4
True	10897	V	21	IGHV3-21
True	10897	D left	21	IGHD1-26
True	10897	D right	21	IGHD1-26
True	10897	J	21	IGHJ4
False	10898	V	21	IGHV1-24
True	10898	D left	21	IGHD5-24
True	10898	D right	21	IGHD5-24
True	10898	J	21	IGHJ4
True	10899	V	11	IGHV1-18
True	10899	D left	11	IGHD3-16
True	10899	D right	11	IGHD3-16
True	10899	J	11	IGHJ4
False	10900	V	7	IGHV3-15
True	10900	D left	7	IGHD3-22
True	10900	D right	7	IGHD3-22
True	10900	J	7	IGHJ4
True	10901	V	12	IGHV1-3
True	10901	D left	12	IGHD5/OR15-5b
True	10901	D right	12	IGHD5/OR15-5b
True	10901	J	12	IGHJ4
False	10902	V	27	IGHV4-34
True	10902	D left	27	IGHD3-22
True	10902	D right	27	IGHD3-22
True	10902	J	27	IGHJ5
True	10903	V	39	IGHV5-51
True	10903	D left	39	IGHD3-3
True	10903	D right	39	IGHD3-3
False	10903	J	39	IGHJ4
True	10904	V	15	IGHV3-43
True	10904	D left	15	IGHD3-22
False	10904	D right	15	IGHD3-22
True	10904	J	15	IGHJ6
True	10905	V	12	IGHV3-48
True	10905	D left	12	IGHD6-19
True	10905	D right	12	IGHD6-19
True	10905	J	12	IGHJ5
False	10906	V	24	IGHV4-39
True	10906	D left	24	IGHD3-16
True	10906	D right	24	IGHD3-16
True	10906	J	24	IGHJ4
False	10907	V	13	IGHV3-21
True	10907	D left	13	IGHD1-7
False	10907	D right	13	IGHD1-7
True	10907	J	13	IGHJ2
True	10908	V	16	IGHV3-23
True	10908	D left	16	IGHD3-16
True	10908	D right	16	IGHD3-16
True	10908	J	16	IGHJ2
False	10909	V	5	IGHV3-30-3
True	10909	D left	5	IGHD2-8
True	10909	D right	5	IGHD2-8
True	10909	J	5	IGHJ4
False	10910	V	12	IGHV3-73
True	10910	D left	12	IGHD2-8
True	10910	D right	12	IGHD2-8
True	10910	J	12	IGHJ5
False	10911	V	14	IGHV4-34
True	10911	D left	14	IGHD2-2
True	10911	D right	14	IGHD2-2
True	10911	J	14	IGHJ6
False	10912	V	7	IGHV3-53
True	10912	D left	7	IGHD3-9
True	10912	D right	7	IGHD3-9
True	10912	J	7	IGHJ2
True	10913	V	10	IGHV3-21
False	10913	D left	10	IGHD3-22
False	10913	D right	10	IGHD3-22
True	10913	J	10	IGHJ4
True	10914	V	19	IGHV4-34
True	10914	D left	19	IGHD2-15
